<title>/JJ --> JJ/JJ
saved/VBN --> save/VBN
!/. --> !/.
''/'' --> ''/''
She/PRP --> she/PRP
got/VBD --> get/VBD
down/RB --> down/RB
from/IN --> from/IN
the/DT --> the/DT
tree/NN --> tree/NN
,/, --> ,/,
and/CC --> and/CC
went/VBD --> go/VBD
towards/IN --> towards/IN
the/DT --> the/DT
light/NN --> light/NN
,/, --> ,/,
but/CC --> but/CC
on/IN --> on/IN
the/DT --> the/DT
way/NN --> way/NN
she/PRP --> she/PRP
prayed/VBD --> pray/VBD
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
came/VBD --> come/VBD
to/TO --> to/TO
a/DT --> a/DT
little/JJ --> little/JJ
old/JJ --> old/JJ
house/NN --> house/NN
,/, --> ,/,
and/CC --> and/CC
much/JJ --> much/JJ
grass/NN --> grass/NN
had/VBD --> have/VBD
grown/VBN --> grow/VBN
all/DT --> all/DT
about/IN --> about/IN
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
a/DT --> a/DT
small/JJ --> small/JJ
heap/NN --> heap/NN
of/IN --> of/IN
wood/NN --> wood/NN
lay/VBD --> lay/VBD
in/IN --> in/IN
front/NN --> front/NN
of/IN --> of/IN
it/PRP --> it/PRP
./. --> ./.
She/PRP --> she/PRP
thought/VBD --> think/VBD
,/, --> ,/,
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
whither/NN --> whither/NN
have/VBP --> have/VBP
I/PRP --> I/PRP
come/VBP --> come/VBP
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
peeped/VBN --> peep/VBN
in/IN --> in/IN
through/IN --> through/IN
the/DT --> the/DT
window/NN --> window/NN
,/, --> ,/,
but/CC --> but/CC
she/PRP --> she/PRP
saw/VBD --> see/VBD
nothing/NN --> nothing/NN
inside/IN --> inside/IN
but/CC --> but/CC
toads/NNS --> toad/NNS
,/, --> ,/,
big/JJ --> big/JJ
and/CC --> and/CC
little/JJ --> little/JJ
,/, --> ,/,
except/IN --> except/IN
a/DT --> a/DT
table/NN --> table/NN
well/RB --> well/RB
covered/VBN --> cover/VBN
with/IN --> with/IN
wine/NN --> wine/NN
and/CC --> and/CC
roast/NN --> roast/NN
meat/NN --> meat/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
plates/NNS --> plate/NNS
and/CC --> and/CC
glasses/NNS --> glass/NNS
were/VBD --> be/VBD
of/IN --> of/IN
silver/NN --> silver/NN
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
took/VBD --> take/VBD
courage/NN --> courage/NN
,/, --> ,/,
and/CC --> and/CC
knocked/VBD --> knock/VBD
at/IN --> at/IN
the/DT --> the/DT
door/NN --> door/NN
./. --> ./.
The/DT --> the/DT
fat/JJ --> fat/JJ
toad/NN --> toad/NN
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
Little/JJ --> little/JJ
green/JJ --> green/JJ
waiting-maid/NN --> waiting-maid/NN
,/, --> ,/,
Waiting-maid/JJ --> waiting-maid/JJ
with/IN --> with/IN
the/DT --> the/DT
limping/VBG --> limp/VBG
leg/NN --> leg/NN
,/, --> ,/,
Little/JJ --> little/JJ
dog/NN --> dog/NN
of/IN --> of/IN
the/DT --> the/DT
limping/VBG --> limp/VBG
leg/NN --> leg/NN
,/, --> ,/,
Hop/NNP --> Hop/NNP
hither/RB --> hither/RB
and/CC --> and/CC
thither/RB --> thither/RB
,/, --> ,/,
And/CC --> and/CC
quickly/RB --> quickly/RB
see/VB --> see/VB
who/WP --> who/WP
is/VBZ --> be/VBZ
without/IN --> without/IN
:/: --> :/:
''/'' --> ''/''
and/CC --> and/CC
a/DT --> a/DT
small/JJ --> small/JJ
toad/NN --> toad/NN
came/VBD --> come/VBD
walking/VBG --> walk/VBG
by/IN --> by/IN
and/CC --> and/CC
opened/VBD --> open/VBD
the/DT --> the/DT
door/NN --> door/NN
to/TO --> to/TO
her/PRP --> she/PRP
./. --> ./.
When/WRB --> when/WRB
she/PRP --> she/PRP
entered/VBD --> enter/VBD
,/, --> ,/,
they/PRP --> they/PRP
all/DT --> all/DT
bade/VBP --> bid/VBP
her/PRP$ --> she/PRP$
welcome/JJ --> welcome/JJ
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
was/VBD --> be/VBD
forced/VBN --> force/VBN
to/TO --> to/TO
sit/VB --> sit/VB
down/RP --> down/RP
./. --> ./.
They/PRP --> they/PRP
asked/VBD --> ask/VBD
,/, --> ,/,
``/`` --> ``/``
Where/WRB --> where/WRB
hast/JJ --> hast/JJ
thou/NN --> thou/NN
come/VBN --> come/VBN
from/IN --> from/IN
,/, --> ,/,
and/CC --> and/CC
whither/NN --> whither/NN
art/NN --> art/NN
thou/NN --> thou/NN
going/VBG --> go/VBG
?/. --> ?/.
''/'' --> ''/''
Then/RB --> then/RB
she/PRP --> she/PRP
related/VBD --> relate/VBD
all/DT --> all/DT
that/WDT --> that/WDT
had/VBD --> have/VBD
befallen/VBN --> befall/VBN
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
how/WRB --> how/WRB
because/IN --> because/IN
she/PRP --> she/PRP
had/VBD --> have/VBD
transgressed/VBN --> transgress/VBN
the/DT --> the/DT
order/NN --> order/NN
which/WDT --> which/WDT
had/VBD --> have/VBD
been/VBN --> be/VBN
given/VBN --> give/VBN
her/PRP$ --> she/PRP$
not/RB --> not/RB
to/TO --> to/TO
say/VB --> say/VB
more/JJR --> more/JJR
than/IN --> than/IN
three/CD --> three/CD
words/NNS --> word/NNS
,/, --> ,/,
the/DT --> the/DT
stove/NN --> stove/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
King/NNP --> King/NNP
's/POS --> 's/POS
son/NN --> son/NN
also/RB --> also/RB
,/, --> ,/,
had/VBD --> have/VBD
disappeared/VBN --> disappear/VBN
,/, --> ,/,
and/CC --> and/CC
now/RB --> now/RB
she/PRP --> she/PRP
was/VBD --> be/VBD
about/IN --> about/IN
to/TO --> to/TO
seek/VB --> seek/VB
him/PRP --> he/PRP
over/IN --> over/IN
hill/NN --> hill/NN
and/CC --> and/CC
dale/NN --> dale/NN
until/IN --> until/IN
she/PRP --> she/PRP
found/VBD --> find/VBD
him/PRP --> he/PRP
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
old/JJ --> old/JJ
fat/JJ --> fat/JJ
one/NN --> one/NN
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Little/JJ --> little/JJ
green/JJ --> green/JJ
waiting-maid/NN --> waiting-maid/NN
,/, --> ,/,
Waiting-maid/JJ --> waiting-maid/JJ
with/IN --> with/IN
the/DT --> the/DT
limping/VBG --> limp/VBG
leg/NN --> leg/NN
,/, --> ,/,
Little/JJ --> little/JJ
dog/NN --> dog/NN
of/IN --> of/IN
the/DT --> the/DT
limping/VBG --> limp/VBG
leg/NN --> leg/NN
,/, --> ,/,
Hop/NNP --> Hop/NNP
hither/RB --> hither/RB
and/CC --> and/CC
thither/RB --> thither/RB
,/, --> ,/,
And/CC --> and/CC
bring/VB --> bring/VB
me/PRP --> I/PRP
the/DT --> the/DT
great/JJ --> great/JJ
box/NN --> box/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
the/DT --> the/DT
little/JJ --> little/JJ
one/CD --> one/CD
went/VBD --> go/VBD
and/CC --> and/CC
brought/VBD --> bring/VBD
the/DT --> the/DT
box/NN --> box/NN
./. --> ./.
After/IN --> after/IN
this/DT --> this/DT
they/PRP --> they/PRP
gave/VBD --> give/VBD
her/PRP$ --> she/PRP$
meat/NN --> meat/NN
and/CC --> and/CC
drink/NN --> drink/NN
,/, --> ,/,
and/CC --> and/CC
took/VBD --> take/VBD
her/PRP --> she/PRP
to/TO --> to/TO
a/DT --> a/DT
well-made/JJ --> well-made/JJ
bed/NN --> bed/NN
,/, --> ,/,
which/WDT --> which/WDT
felt/VBD --> feel/VBD
like/IN --> like/IN
silk/NN --> silk/NN
and/CC --> and/CC
velvet/NN --> velvet/NN
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
laid/VBD --> lay/VBD
herself/PRP --> herself/PRP
therein/RB --> therein/RB
,/, --> ,/,
in/IN --> in/IN
God/NNP --> God/NNP
's/POS --> 's/POS
name/NN --> name/NN
,/, --> ,/,
and/CC --> and/CC
slept/VBD --> sleep/VBD
./. --> ./.
When/WRB --> when/WRB
morning/NN --> morning/NN
came/VBD --> come/VBD
she/PRP --> she/PRP
arose/VBD --> arise/VBD
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
old/JJ --> old/JJ
toad/NN --> toad/NN
gave/VBD --> give/VBD
her/PRP$ --> she/PRP$
three/CD --> three/CD
needles/NNS --> needle/NNS
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
great/JJ --> great/JJ
box/NN --> box/NN
which/WDT --> which/WDT
she/PRP --> she/PRP
was/VBD --> be/VBD
to/TO --> to/TO
take/VB --> take/VB
with/IN --> with/IN
her/PRP$ --> she/PRP$
;/: --> ;/:
they/PRP --> they/PRP
would/MD --> would/MD
be/VB --> be/VB
needed/VBN --> need/VBN
by/IN --> by/IN
her/PRP --> she/PRP
,/, --> ,/,
for/IN --> for/IN
she/PRP --> she/PRP
had/VBD --> have/VBD
to/TO --> to/TO
cross/VB --> cross/VB
a/DT --> a/DT
high/JJ --> high/JJ
glass/NN --> glass/NN
mountain/NN --> mountain/NN
,/, --> ,/,
and/CC --> and/CC
go/VB --> go/VB
over/IN --> over/IN
three/CD --> three/CD
piercing/VBG --> pierce/VBG
swords/NNS --> sword/NNS
and/CC --> and/CC
a/DT --> a/DT
great/JJ --> great/JJ
lake/NN --> lake/NN
./. --> ./.
If/IN --> if/IN
she/PRP --> she/PRP
did/VBD --> do/VBD
all/PDT --> all/PDT
this/DT --> this/DT
she/PRP --> she/PRP
would/MD --> would/MD
get/VB --> get/VB
her/PRP$ --> she/PRP$
lover/NN --> lover/NN
back/RB --> back/RB
again/RB --> again/RB
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
gave/VBD --> give/VBD
her/PRP --> she/PRP
three/CD --> three/CD
things/NNS --> thing/NNS
,/, --> ,/,
which/WDT --> which/WDT
she/PRP --> she/PRP
was/VBD --> be/VBD
to/TO --> to/TO
take/VB --> take/VB
the/DT --> the/DT
greatest/JJS --> greatest/JJS
care/NN --> care/NN
of/IN --> of/IN
,/, --> ,/,
namely/RB --> namely/RB
,/, --> ,/,
three/CD --> three/CD
large/JJ --> large/JJ
needles/NNS --> needle/NNS
,/, --> ,/,
a/DT --> a/DT
plough-wheel/NN --> plough-wheel/NN
,/, --> ,/,
and/CC --> and/CC
three/CD --> three/CD
nuts/NNS --> nut/NNS
./. --> ./.
With/IN --> with/IN
these/DT --> these/DT
she/PRP --> she/PRP
traveled/VBD --> travel/VBD
onwards/NNS --> onward/NNS
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
came/VBD --> come/VBD
to/TO --> to/TO
the/DT --> the/DT
glass/NN --> glass/NN
mountain/NN --> mountain/NN
which/WDT --> which/WDT
was/VBD --> be/VBD
so/RB --> so/RB
slippery/JJ --> slippery/JJ
,/, --> ,/,
she/PRP --> she/PRP
stuck/VBD --> stick/VBD
the/DT --> the/DT
three/CD --> three/CD
needles/NNS --> needle/NNS
first/RB --> first/RB
behind/IN --> behind/IN
her/PRP$ --> she/PRP$
feet/NNS --> foot/NNS
and/CC --> and/CC
then/RB --> then/RB
before/IN --> before/IN
them/PRP --> they/PRP
,/, --> ,/,
and/CC --> and/CC
so/RB --> so/RB
got/VBD --> get/VBD
over/IN --> over/IN
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
was/VBD --> be/VBD
over/IN --> over/IN
it/PRP --> it/PRP
,/, --> ,/,
she/PRP --> she/PRP
hid/VBD --> hide/VBD
them/PRP --> they/PRP
in/IN --> in/IN
a/DT --> a/DT
place/NN --> place/NN
which/WDT --> which/WDT
she/PRP --> she/PRP
marked/VBD --> mark/VBD
carefully/RB --> carefully/RB
./. --> ./.
After/IN --> after/IN
this/DT --> this/DT
she/PRP --> she/PRP
came/VBD --> come/VBD
to/TO --> to/TO
the/DT --> the/DT
three/CD --> three/CD
piercing/VBG --> pierce/VBG
swords/NNS --> sword/NNS
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
she/PRP --> she/PRP
seated/VBD --> seat/VBD
herself/PRP --> herself/PRP
on/IN --> on/IN
her/PRP$ --> she/PRP$
plough-wheel/NN --> plough-wheel/NN
,/, --> ,/,
and/CC --> and/CC
rolled/VBD --> roll/VBD
over/IN --> over/IN
them/PRP --> they/PRP
./. --> ./.
At/IN --> at/IN
last/JJ --> last/JJ
she/PRP --> she/PRP
arrived/VBD --> arrive/VBD
in/IN --> in/IN
front/NN --> front/NN
of/IN --> of/IN
a/DT --> a/DT
great/JJ --> great/JJ
lake/NN --> lake/NN
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
she/PRP --> she/PRP
had/VBD --> have/VBD
crossed/VBN --> cross/VBN
it/PRP --> it/PRP
,/, --> ,/,
she/PRP --> she/PRP
came/VBD --> come/VBD
to/TO --> to/TO
a/DT --> a/DT
large/JJ --> large/JJ
and/CC --> and/CC
beautiful/JJ --> beautiful/JJ
castle/NN --> castle/NN
./. --> ./.
She/PRP --> she/PRP
went/VBD --> go/VBD
and/CC --> and/CC
asked/VBD --> ask/VBD
for/IN --> for/IN
a/DT --> a/DT
place/NN --> place/NN
;/: --> ;/:
she/PRP --> she/PRP
was/VBD --> be/VBD
a/DT --> a/DT
poor/JJ --> poor/JJ
girl/NN --> girl/NN
,/, --> ,/,
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
and/CC --> and/CC
would/MD --> would/MD
like/VB --> like/VB
to/TO --> to/TO
be/VB --> be/VB
hired/VBN --> hire/VBN
./. --> ./.
She/PRP --> she/PRP
knew/VBD --> know/VBD
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
that/IN --> that/IN
the/DT --> the/DT
King/NNP --> King/NNP
's/POS --> 's/POS
son/NN --> son/NN
whom/WP --> whom/WP
she/PRP --> she/PRP
had/VBD --> have/VBD
released/VBN --> release/VBN
from/IN --> from/IN
the/DT --> the/DT
iron/NN --> iron/NN
stove/NN --> stove/NN
in/IN --> in/IN
the/DT --> the/DT
great/JJ --> great/JJ
forest/NN --> forest/NN
was/VBD --> be/VBD
in/IN --> in/IN
the/DT --> the/DT
castle/NN --> castle/NN
./. --> ./.
Then/RB --> then/RB
she/PRP --> she/PRP
was/VBD --> be/VBD
taken/VBN --> take/VBN
as/IN --> as/IN
a/DT --> a/DT
scullery-maid/NN --> scullery-maid/NN
at/IN --> at/IN
low/JJ --> low/JJ
wages/NNS --> wages/NNS
./. --> ./.
But/CC --> but/CC
,/, --> ,/,
already/RB --> already/RB
the/DT --> the/DT
King/NNP --> King/NNP
's/POS --> 's/POS
son/NN --> son/NN
had/VBD --> have/VBD
another/DT --> another/DT
maiden/NN --> maiden/NN
by/IN --> by/IN
his/PRP$ --> he/PRP$
side/NN --> side/NN
whom/WP --> whom/WP
he/PRP --> he/PRP
wanted/VBD --> want/VBD
to/TO --> to/TO
marry/VB --> marry/VB
,/, --> ,/,
for/IN --> for/IN
he/PRP --> he/PRP
thought/VBD --> think/VBD
that/IN --> that/IN
she/PRP --> she/PRP
had/VBD --> have/VBD
long/RB --> long/RB
been/VBN --> be/VBN
dead/JJ --> dead/JJ
./. --> ./.
In/IN --> in/IN
the/DT --> the/DT
evening/NN --> evening/NN
,/, --> ,/,
when/WRB --> when/WRB
she/PRP --> she/PRP
had/VBD --> have/VBD
washed/VBN --> wash/VBN
up/RB --> up/RB
and/CC --> and/CC
was/VBD --> be/VBD
done/VBN --> do/VBN
,/, --> ,/,
she/PRP --> she/PRP
felt/VBD --> feel/VBD
in/IN --> in/IN
her/PRP$ --> she/PRP$
pocket/NN --> pocket/NN
and/CC --> and/CC
found/VBD --> find/VBD
the/DT --> the/DT
three/CD --> three/CD
nuts/NNS --> nut/NNS
which/WDT --> which/WDT
the/DT --> the/DT
old/JJ --> old/JJ
toad/NN --> toad/NN
had/VBD --> have/VBD
given/VBN --> give/VBN
her/PRP --> she/PRP
./. --> ./.
She/PRP --> she/PRP
cracked/VBD --> crack/VBD
one/CD --> one/CD
with/IN --> with/IN
her/PRP$ --> she/PRP$
teeth/NNS --> tooth/NNS
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
going/VBG --> go/VBG
to/TO --> to/TO
eat/VB --> eat/VB
the/DT --> the/DT
kernel/NN --> kernel/NN
when/WRB --> when/WRB
lo/NN --> lo/NN
and/CC --> and/CC
behold/NN --> behold/NN
there/EX --> there/EX
was/VBD --> be/VBD
a/DT --> a/DT
stately/JJ --> stately/JJ
royal/NN --> royal/NN
garment/NN --> garment/NN
in/IN --> in/IN
it/PRP --> it/PRP
!/. --> !/.
But/CC --> but/CC
when/WRB --> when/WRB
the/DT --> the/DT
bride/NN --> bride/NN
heard/VBN --> hear/VBN
of/IN --> of/IN
this/DT --> this/DT
she/PRP --> she/PRP
came/VBD --> come/VBD
and/CC --> and/CC
asked/VBD --> ask/VBD
for/IN --> for/IN
the/DT --> the/DT
dress/NN --> dress/NN
,/, --> ,/,
and/CC --> and/CC
wanted/VBD --> want/VBD
to/TO --> to/TO
buy/VB --> buy/VB
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
It/PRP --> it/PRP
is/VBZ --> be/VBZ
not/RB --> not/RB
a/DT --> a/DT
dress/NN --> dress/NN
for/IN --> for/IN
a/DT --> a/DT
servant-girl/NN --> servant-girl/NN
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
she/PRP --> she/PRP
said/VBD --> say/VBD
no/DT --> no/DT
,/, --> ,/,
she/PRP --> she/PRP
would/MD --> would/MD
not/RB --> not/RB
sell/VB --> sell/VB
it/PRP --> it/PRP
,/, --> ,/,
but/CC --> but/CC
if/IN --> if/IN
the/DT --> the/DT
bride/NN --> bride/NN
would/MD --> would/MD
grant/VB --> grant/VB
her/PRP$ --> she/PRP$
one/CD --> one/CD
thing/NN --> thing/NN
she/PRP --> she/PRP
should/MD --> should/MD
have/VB --> have/VB
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
that/DT --> that/DT
was/VBD --> be/VBD
,/, --> ,/,
leave/VB --> leave/VB
to/TO --> to/TO
sleep/VB --> sleep/VB
one/CD --> one/CD
night/NN --> night/NN
in/IN --> in/IN
her/PRP$ --> she/PRP$
bridegroom/NN --> bridegroom/NN
's/POS --> 's/POS
chamber/NN --> chamber/NN
./. --> ./.
The/DT --> the/DT
bride/NN --> bride/NN
gave/VBD --> give/VBD
her/PRP$ --> she/PRP$
permission/NN --> permission/NN
because/IN --> because/IN
the/DT --> the/DT
dress/NN --> dress/NN
was/VBD --> be/VBD
so/RB --> so/RB
pretty/RB --> pretty/RB
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
had/VBD --> have/VBD
never/RB --> never/RB
had/VBD --> have/VBD
one/CD --> one/CD
like/IN --> like/IN
it/PRP --> it/PRP
./. --> ./.
When/WRB --> when/WRB
it/PRP --> it/PRP
was/VBD --> be/VBD
evening/NN --> evening/NN
she/PRP --> she/PRP
said/VBD --> say/VBD
to/TO --> to/TO
her/PRP$ --> she/PRP$
bridegroom/NN --> bridegroom/NN
,/, --> ,/,
``/`` --> ``/``
That/DT --> that/DT
silly/JJ --> silly/JJ
girl/NN --> girl/NN
will/MD --> will/MD
sleep/VB --> sleep/VB
in/IN --> in/IN
thy/NN --> thy/NN
room/NN --> room/NN
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
If/IN --> if/IN
thou/JJ --> thou/JJ
art/NN --> art/NN
willing/JJ --> willing/JJ
so/RB --> so/RB
am/VBP --> be/VBP
I/PRP --> I/PRP
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
he/PRP --> he/PRP
./. --> ./.
She/PRP --> she/PRP
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
gave/VBD --> give/VBD
him/PRP --> he/PRP
a/DT --> a/DT
glass/NN --> glass/NN
of/IN --> of/IN
wine/NN --> wine/NN
in/IN --> in/IN
which/WDT --> which/WDT
she/PRP --> she/PRP
had/VBD --> have/VBD
poured/VBN --> pour/VBN
a/DT --> a/DT
sleeping-draught/JJ --> sleeping-draught/JJ
./. --> ./.
So/IN --> so/IN
the/DT --> the/DT
bridegroom/NN --> bridegroom/NN
and/CC --> and/CC
the/DT --> the/DT
scullery-maid/NN --> scullery-maid/NN
went/VBD --> go/VBD
to/TO --> to/TO
sleep/VB --> sleep/VB
in/IN --> in/IN
the/DT --> the/DT
room/NN --> room/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
slept/VBD --> sleep/VBD
so/RB --> so/RB
soundly/RB --> soundly/RB
that/IN --> that/IN
she/PRP --> she/PRP
could/MD --> could/MD
not/RB --> not/RB
waken/VB --> waken/VB
him/PRP --> he/PRP
./. --> ./.
She/PRP --> she/PRP
wept/VBD --> weep/VBD
the/DT --> the/DT
whole/JJ --> whole/JJ
night/NN --> night/NN
and/CC --> and/CC
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
set/VBP --> set/VBP
thee/RB --> thee/RB
free/JJ --> free/JJ
when/WRB --> when/WRB
thou/NN --> thou/NN
wert/NN --> wert/NN
in/IN --> in/IN
an/DT --> a/DT
iron/NN --> iron/NN
stove/NN --> stove/NN
in/IN --> in/IN
the/DT --> the/DT
wild/JJ --> wild/JJ
forest/NN --> forest/NN
,/, --> ,/,
I/PRP --> I/PRP
sought/VBD --> seek/VBD
thee/NN --> thee/NN
,/, --> ,/,
and/CC --> and/CC
walked/VBD --> walk/VBD
over/IN --> over/IN
a/DT --> a/DT
glass/NN --> glass/NN
mountain/NN --> mountain/NN
,/, --> ,/,
and/CC --> and/CC
three/CD --> three/CD
sharp/JJ --> sharp/JJ
swords/NNS --> sword/NNS
,/, --> ,/,
and/CC --> and/CC
a/DT --> a/DT
great/JJ --> great/JJ
lake/NN --> lake/NN
before/IN --> before/IN
I/PRP --> I/PRP
found/VBD --> find/VBD
thee/NN --> thee/NN
,/, --> ,/,
and/CC --> and/CC
yet/RB --> yet/RB
thou/JJ --> thou/JJ
wilt/NN --> wilt/NN
not/RB --> not/RB
hear/VB --> hear/VB
me/PRP --> I/PRP
!/. --> !/.
''/'' --> ''/''
The/DT --> the/DT
servants/NNS --> servant/NNS
sat/VBN --> sit/VBN
by/IN --> by/IN
the/DT --> the/DT
chamber-door/JJ --> chamber-door/JJ
,/, --> ,/,
and/CC --> and/CC
heard/VBD --> hear/VBD
how/WRB --> how/WRB
she/PRP --> she/PRP
thus/RB --> thus/RB
wept/VBD --> weep/VBD
the/DT --> the/DT
whole/JJ --> whole/JJ
night/NN --> night/NN
through/IN --> through/IN
,/, --> ,/,
and/CC --> and/CC
in/IN --> in/IN
the/DT --> the/DT
morning/NN --> morning/NN
they/PRP --> they/PRP
told/VBD --> tell/VBD
it/PRP --> it/PRP
to/TO --> to/TO
their/PRP$ --> they/PRP$
lord/NN --> lord/NN
./. --> ./.
And/CC --> and/CC
the/DT --> the/DT
next/JJ --> next/JJ
evening/NN --> evening/NN
when/WRB --> when/WRB
she/PRP --> she/PRP
had/VBD --> have/VBD
washed/VBN --> wash/VBN
up/RP --> up/RP
,/, --> ,/,
she/PRP --> she/PRP
opened/VBD --> open/VBD
the/DT --> the/DT
second/JJ --> second/JJ
nut/NN --> nut/NN
,/, --> ,/,
and/CC --> and/CC
a/DT --> a/DT
far/RB --> far/RB
more/RBR --> more/RBR
beautiful/JJ --> beautiful/JJ
dress/NN --> dress/NN
was/VBD --> be/VBD
within/IN --> within/IN
it/PRP --> it/PRP
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
the/DT --> the/DT
bride/NN --> bride/NN
beheld/NN --> beheld/NN
it/PRP --> it/PRP
,/, --> ,/,
she/PRP --> she/PRP
wished/VBD --> wish/VBD
to/TO --> to/TO
buy/VB --> buy/VB
that/IN --> that/IN
also/RB --> also/RB
./. --> ./.
But/CC --> but/CC
the/DT --> the/DT
girl/NN --> girl/NN
would/MD --> would/MD
not/RB --> not/RB
take/VB --> take/VB
money/NN --> money/NN
,/, --> ,/,
and/CC --> and/CC
begged/VBD --> beg/VBD
that/IN --> that/IN
she/PRP --> she/PRP
might/MD --> might/MD
once/RB --> once/RB
again/RB --> again/RB
sleep/VB --> sleep/VB
in/IN --> in/IN
the/DT --> the/DT
bridegroom/NN --> bridegroom/NN
's/POS --> 's/POS
chamber/NN --> chamber/NN
./. --> ./.
The/DT --> the/DT
bride/NN --> bride/NN
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
gave/VBD --> give/VBD
him/PRP --> he/PRP
a/DT --> a/DT
sleeping-drink/JJ --> sleeping-drink/JJ
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
slept/VBD --> sleep/VBD
so/RB --> so/RB
soundly/RB --> soundly/RB
that/IN --> that/IN
he/PRP --> he/PRP
could/MD --> could/MD
hear/VB --> hear/VB
nothing/NN --> nothing/NN
./. --> ./.
But/CC --> but/CC
the/DT --> the/DT
scullery-maid/JJ --> scullery-maid/JJ
wept/VBD --> weep/VBD
the/DT --> the/DT
whole/JJ --> whole/JJ
night/NN --> night/NN
long/RB --> long/RB
,/, --> ,/,
and/CC --> and/CC
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
set/VBP --> set/VBP
thee/RB --> thee/RB
free/JJ --> free/JJ
when/WRB --> when/WRB
thou/NN --> thou/NN
wert/NN --> wert/NN
in/IN --> in/IN
an/DT --> a/DT
iron/NN --> iron/NN
stove/NN --> stove/NN
in/IN --> in/IN
the/DT --> the/DT
wild/JJ --> wild/JJ
forest/NN --> forest/NN
,/, --> ,/,
I/PRP --> I/PRP
sought/VBD --> seek/VBD
thee/NN --> thee/NN
,/, --> ,/,
and/CC --> and/CC
walked/VBD --> walk/VBD
over/IN --> over/IN
a/DT --> a/DT
glass/NN --> glass/NN
mountain/NN --> mountain/NN
,/, --> ,/,
and/CC --> and/CC
over/IN --> over/IN
three/CD --> three/CD
sharp/JJ --> sharp/JJ
swords/NNS --> sword/NNS
and/CC --> and/CC
a/DT --> a/DT
great/JJ --> great/JJ
lake/NN --> lake/NN
before/IN --> before/IN
I/PRP --> I/PRP
found/VBD --> find/VBD
thee/NN --> thee/NN
,/, --> ,/,
and/CC --> and/CC
yet/RB --> yet/RB
thou/JJ --> thou/JJ
wilt/NN --> wilt/NN
not/RB --> not/RB
hear/VB --> hear/VB
me/PRP --> I/PRP
!/. --> !/.
''/'' --> ''/''
The/DT --> the/DT
servants/NNS --> servant/NNS
sat/VBN --> sit/VBN
by/IN --> by/IN
the/DT --> the/DT
chamber-door/JJ --> chamber-door/JJ
and/CC --> and/CC
heard/VBD --> hear/VBD
her/PRP --> she/PRP
weeping/VBG --> weep/VBG
the/DT --> the/DT
whole/JJ --> whole/JJ
night/NN --> night/NN
through/IN --> through/IN
,/, --> ,/,
and/CC --> and/CC
in/IN --> in/IN
the/DT --> the/DT
morning/NN --> morning/NN
informed/VBD --> inform/VBD
their/PRP$ --> they/PRP$
lord/NN --> lord/NN
of/IN --> of/IN
it/PRP --> it/PRP
./. --> ./.
And/CC --> and/CC
on/IN --> on/IN
the/DT --> the/DT
third/JJ --> third/JJ
