<title>/IN --> IN/IN
grew/VBD --> grow/VBD
ever/RB --> ever/RB
greater/JJR --> greater/JJR
,/, --> ,/,
he/PRP --> he/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
must/MD --> must/MD
go/VB --> go/VB
into/IN --> into/IN
the/DT --> the/DT
cellar/NN --> cellar/NN
myself/PRP --> myself/PRP
and/CC --> and/CC
see/VB --> see/VB
where/WRB --> where/WRB
Elsie/NNP --> Elsie/NNP
is/VBZ --> be/VBZ
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
got/VBD --> get/VBD
into/IN --> into/IN
the/DT --> the/DT
cellar/NN --> cellar/NN
,/, --> ,/,
and/CC --> and/CC
they/PRP --> they/PRP
were/VBD --> be/VBD
all/DT --> all/DT
sitting/VBG --> sit/VBG
together/RB --> together/RB
crying/VBG --> cry/VBG
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
heard/VBD --> hear/VBD
the/DT --> the/DT
reason/NN --> reason/NN
,/, --> ,/,
and/CC --> and/CC
that/IN --> that/IN
Elsie/NNP --> Elsie/NNP
's/POS --> 's/POS
child/NN --> child/NN
was/VBD --> be/VBD
the/DT --> the/DT
cause/NN --> cause/NN
,/, --> ,/,
and/CC --> and/CC
that/IN --> that/IN
Elsie/NNP --> Elsie/NNP
might/MD --> might/MD
perhaps/RB --> perhaps/RB
bring/VB --> bring/VB
one/CD --> one/CD
into/IN --> into/IN
the/DT --> the/DT
world/NN --> world/NN
some/DT --> some/DT
day/NN --> day/NN
,/, --> ,/,
and/CC --> and/CC
that/IN --> that/IN
it/PRP --> it/PRP
might/MD --> might/MD
be/VB --> be/VB
killed/VBN --> kill/VBN
by/IN --> by/IN
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
,/, --> ,/,
if/IN --> if/IN
it/PRP --> it/PRP
should/MD --> should/MD
happen/VB --> happen/VB
to/TO --> to/TO
be/VB --> be/VB
sitting/VBG --> sit/VBG
beneath/IN --> beneath/IN
it/PRP --> it/PRP
,/, --> ,/,
drawing/VBG --> draw/VBG
beer/NN --> beer/NN
just/RB --> just/RB
at/IN --> at/IN
the/DT --> the/DT
very/JJ --> very/JJ
time/NN --> time/NN
when/WRB --> when/WRB
it/PRP --> it/PRP
fell/VBD --> fall/VBD
down/RB --> down/RB
,/, --> ,/,
he/PRP --> he/PRP
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
Oh/UH --> oh/UH
,/, --> ,/,
what/WP --> what/WP
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NN --> elsie/NN
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RB --> down/RB
,/, --> ,/,
and/CC --> and/CC
likewise/RB --> likewise/RB
wept/VBD --> weep/VBD
with/IN --> with/IN
them/PRP --> they/PRP
./. --> ./.
The/DT --> the/DT
bridegroom/NN --> bridegroom/NN
stayed/VBD --> stay/VBD
upstairs/RB --> upstairs/RB
alone/RB --> alone/RB
for/IN --> for/IN
a/DT --> a/DT
long/JJ --> long/JJ
time/NN --> time/NN
;/: --> ;/:
then/RB --> then/RB
as/IN --> as/IN
no/DT --> no/DT
one/NN --> one/NN
would/MD --> would/MD
come/VB --> come/VB
back/RB --> back/RB
he/PRP --> he/PRP
thought/VBD --> think/VBD
,/, --> ,/,
``/`` --> ``/``
They/PRP --> they/PRP
must/MD --> must/MD
be/VB --> be/VB
waiting/VBG --> wait/VBG
for/IN --> for/IN
me/PRP --> I/PRP
below/IN --> below/IN
;/: --> ;/:
I/PRP --> I/PRP
too/RB --> too/RB
must/MD --> must/MD
go/VB --> go/VB
there/RB --> there/RB
and/CC --> and/CC
see/VB --> see/VB
what/WP --> what/WP
they/PRP --> they/PRP
are/VBP --> be/VBP
about/RB --> about/RB
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
he/PRP --> he/PRP
got/VBD --> get/VBD
down/RB --> down/RB
,/, --> ,/,
five/CD --> five/CD
of/IN --> of/IN
them/PRP --> they/PRP
were/VBD --> be/VBD
sitting/VBG --> sit/VBG
screaming/VBG --> scream/VBG
and/CC --> and/CC
lamenting/VBG --> lament/VBG
quite/RB --> quite/RB
piteously/RB --> piteously/RB
,/, --> ,/,
each/DT --> each/DT
out-doing/JJ --> out-doing/JJ
the/DT --> the/DT
other/JJ --> other/JJ
./. --> ./.
``/`` --> ``/``
What/WP --> what/WP
misfortune/NN --> misfortune/NN
has/VBZ --> have/VBZ
happened/VBN --> happen/VBN
then/RB --> then/RB
?/. --> ?/.
''/'' --> ''/''
he/PRP --> he/PRP
asked/VBD --> ask/VBD
./. --> ./.
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
dear/RB --> dear/RB
Hans/NNP --> Hans/NNP
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Elsie/NNP --> Elsie/NNP
,/, --> ,/,
``/`` --> ``/``
if/IN --> if/IN
we/PRP --> we/PRP
marry/VBP --> marry/VBP
each/DT --> each/DT
other/JJ --> other/JJ
and/CC --> and/CC
have/VBP --> have/VBP
a/DT --> a/DT
child/NN --> child/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
is/VBZ --> be/VBZ
big/JJ --> big/JJ
,/, --> ,/,
and/CC --> and/CC
we/PRP --> we/PRP
perhaps/RB --> perhaps/RB
send/VB --> send/VB
him/PRP --> he/PRP
here/RB --> here/RB
to/TO --> to/TO
draw/VB --> draw/VB
something/NN --> something/NN
to/TO --> to/TO
drink/VB --> drink/VB
,/, --> ,/,
then/RB --> then/RB
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
which/WDT --> which/WDT
has/VBZ --> have/VBZ
been/VBN --> be/VBN
left/VBN --> leave/VBN
up/RP --> up/RP
there/EX --> there/EX
might/MD --> might/MD
dash/VB --> dash/VB
his/PRP$ --> he/PRP$
brains/NNS --> brain/NNS
out/IN --> out/IN
if/IN --> if/IN
it/PRP --> it/PRP
were/VBD --> be/VBD
to/TO --> to/TO
fall/VB --> fall/VB
down/RB --> down/RB
,/, --> ,/,
so/RB --> so/RB
have/VBP --> have/VBP
we/PRP --> we/PRP
not/RB --> not/RB
reason/NN --> reason/NN
to/TO --> to/TO
weep/NN --> weep/NN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Come/VBN --> come/VBN
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Hans/NNP --> Hans/NNP
,/, --> ,/,
``/`` --> ``/``
more/JJR --> more/JJR
understanding/NN --> understanding/NN
than/IN --> than/IN
that/DT --> that/DT
is/VBZ --> be/VBZ
not/RB --> not/RB
needed/VBN --> need/VBN
for/IN --> for/IN
my/PRP$ --> my/PRP$
household/NN --> household/NN
,/, --> ,/,
as/IN --> as/IN
thou/JJ --> thou/JJ
art/NN --> art/NN
such/JJ --> such/JJ
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NNP --> Elsie/NNP
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
have/VB --> have/VB
thee/NN --> thee/NN
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
he/PRP --> he/PRP
seized/VBD --> seize/VBD
her/PRP$ --> she/PRP$
hand/NN --> hand/NN
,/, --> ,/,
took/VBD --> take/VBD
her/PRP$ --> she/PRP$
upstairs/NN --> upstairs/NN
with/IN --> with/IN
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
married/VBD --> marry/VBD
her/PRP --> she/PRP
./. --> ./.
After/IN --> after/IN
Hans/NNP --> Hans/NNP
had/VBD --> have/VBD
had/VBN --> have/VBN
her/PRP$ --> she/PRP$
some/DT --> some/DT
time/NN --> time/NN
